F3	0.050982747	-0.07738502	0.32553023	0.034823883	-0.09826634	-0.18347815	-0.17609826	-0.067413636	0.0081028305	-0.29458243	0.1491165	-0.15335694	0.12383706	-0.041852448	-0.06204116	-0.14826182
F5	-0.27298284	-0.5417456	0.30809143	0.24393444	0.124248676	-0.43219066	0.039563634	0.09654539	0.102145076	-0.04651389	0.50565976	0.15972419	0.06374998	-0.04208144	-0.46615526	0.46235484
F7	-0.064469226	0.026974052	0.2038874	0.15053833	-0.08748771	-0.46527472	0.06389142	-0.16070989	0.35159945	-0.2990248	0.5507794	0.046388548	0.05400376	0.10761404	-0.18375331	0.4485396
F8	-0.12684312	-0.2559731	0.08832739	0.45608762	-0.050688524	-0.013118762	-0.062034458	0.041035004	0.30630955	0.16790049	0.52462846	-0.31010976	-0.022998543	-0.23712514	0.18971366	0.46052843
F9	-0.42709476	-0.36685687	-0.1371101	0.021690235	0.2685807	0.09820355	-0.14686945	0.53028846	-0.037540816	-0.02739256	0.48894778	0.08979884	0.17240418	0.21181114	0.1821842	0.2522137
FA2H	0.050077867	0.059579857	-0.2417567	-0.05436642	0.245918	0.1484992	0.38677734	-0.079405375	0.19228777	0.100097515	-0.26006928	-0.1205158	0.07653732	-0.011331473	0.17720577	-0.12134544
FAAH	0.078619264	0.27833334	-0.16920231	0.17541291	0.0732509	0.046118744	-0.04342057	-0.0037895716	0.02601304	0.083725214	0.0010456498	-0.25052387	0.09477156	0.038924716	-0.17269449	0.1522911
FAAP100	0.09892601	0.21329507	0.010739232	0.18715172	-0.1259503	-0.1604912	-0.1326945	-0.13251373	0.11979381	-0.28298852	0.083588704	0.030702293	-0.20469177	-0.16182967	-0.013193752	-0.007547698
FAAP24	-0.09768077	0.02016236	-0.14983284	-0.011242612	-0.017142538	0.13257326	0.18126856	-0.18342763	0.30499357	0.14695555	0.050088767	0.16454948	-0.00010767341	0.081514515	-0.2932389	0.19601691
FABP1	-0.044087555	0.023125004	-0.33833843	-0.029196298	-0.1310206	0.1599506	0.067078635	-0.21169858	-0.046760384	0.1321241	0.034803167	-0.24050044	-0.028632144	-0.18754557	-0.028734028	0.13383268
FABP2	0.12161353	-0.082230434	-0.37949446	-0.2180395	-0.057989374	-0.09745925	-0.22027205	-0.08434842	-0.14666024	0.07375351	-0.01248539	-0.65018564	-0.30382723	-0.064887285	-0.2003765	-0.15189612
FABP3	0.118580624	-0.05318398	0.22174942	0.37562856	0.020848969	-0.12797742	0.14926717	-0.19580242	0.07432618	0.03165585	-0.08966666	-0.08134873	0.39673075	0.09361777	0.091587186	-0.09690312
FABP4	-0.06004633	-0.25572518	-0.22510175	0.16141623	-0.054596815	-0.09697263	0.025284793	0.016693087	-0.17575799	-0.61117744	-0.15392837	0.13469183	0.075649425	-0.0147058545	0.11860412	-0.24313067
FABP5	0.0028232466	0.16619495	-0.10915089	0.24536347	-0.14733185	0.26122338	0.4194497	0.013228931	0.048698124	0.09084144	-0.086201236	0.069452435	0.26331863	0.2744316	-0.23016435	0.23260769
FABP7	-0.25306287	0.09955494	0.106552586	0.081962295	0.14976184	-0.039318837	0.017820055	0.15589172	0.28371662	0.0009438599	0.32127064	-0.12503636	0.21157189	0.07627908	-0.076793626	0.27724156
FADD	0.06283327	-0.3444439	-0.051717393	0.10978939	-0.0060180966	0.27895248	-0.057463933	0.06331793	0.18188518	0.12579626	-0.115824305	0.18535526	0.110879034	-0.20617673	-0.021540228	-0.012244773
FADS1	0.027539594	0.013024494	0.26416823	0.108034134	0.27114186	-0.09039326	0.1907746	-0.045623656	-0.23238912	-0.037877265	-0.22317128	0.07800868	0.023357721	0.3304473	-0.18675919	0.18349992
FADS2	-0.15945788	-0.24817038	-0.017958611	0.1614998	0.06912895	-0.12944126	-0.06619602	0.28954774	0.012047311	-0.10073563	0.18711008	-0.040369984	0.21072732	0.24603221	-0.20353629	0.4730871
FADS6	0.19392279	0.01870648	0.1315804	-0.3329984	-0.06257067	-0.02638197	-0.0012819663	0.34232423	0.27915862	0.07841871	0.135111	0.16608393	0.03011455	0.037735883	-0.23182985	-0.05465693
FAF1	-0.20115605	0.18137659	0.083326206	-0.04310546	0.38470194	0.02911749	-0.06506448	-0.23893301	0.21893503	-0.22638868	-0.03655093	0.036435615	0.27477583	-0.2770788	0.33211082	0.17702305
FAF2	-0.21038117	0.026642453	0.114809506	0.13507296	-0.0008091737	-0.15525478	0.13057864	0.107280955	0.3105155	-0.03965863	-0.24168164	-0.064059466	0.14436328	0.09081442	0.15739425	0.049989585
FAH	-0.5055831	-0.09918171	0.61559033	-0.11268642	0.5598942	0.042612106	0.17864695	0.34855843	0.37618694	-0.15075621	0.30880785	-0.03972994	-0.030341465	0.166515	0.5229325	0.27320492
FAHD1	-0.19979799	-0.23957077	0.028468259	-0.082899846	0.19635198	-0.20506136	0.27140373	0.043691907	-0.10807834	0.30563876	-0.14536229	0.06353403	0.15047216	-0.26233622	0.12571159	-0.14165127
FAIM	0.18683027	0.19960906	0.04974145	-0.38129902	-0.018575221	-0.12763286	0.05275406	-0.36880395	-0.07511771	-0.013909808	0.04045244	-0.14110944	-0.09044721	-0.16531378	0.24542019	0.1257643
FAM110A	-0.14644204	-0.21881333	0.13250013	0.16556536	0.0828861	0.19143681	-0.05919641	0.07811262	0.01025717	-0.03081874	0.13889465	-0.006810329	0.18880816	0.03306537	0.04407411	-0.083165355
FAM110B	-0.04575522	0.016273832	0.05733207	0.15675278	-0.429694	-0.19053935	0.11396849	-0.33331984	0.44614893	0.18045016	-0.061499286	-0.1111095	0.16567664	-0.050616074	-0.021241857	0.0063380953
FAM110C	0.24330372	-0.19678429	-0.057547517	-0.12849015	-0.027519034	0.41182858	0.15088384	0.03795958	-0.21906017	-0.23535858	0.124410555	-0.019576455	-0.081928104	-0.1319428	0.06782488	0.031036034
FAM120B	0.05399452	-0.18086934	0.17346191	0.20302282	0.34756258	0.19124149	-0.007413921	-0.1757237	-0.21503808	-0.051634625	0.25471285	-0.17909099	-0.2262024	-0.015571805	0.031723037	-0.053946316
FAM13A	-0.018703267	0.081096746	-0.0294587	0.045681372	0.21633542	0.34847593	0.11162024	0.036522165	0.25578922	0.16956249	0.18864435	0.30493748	-0.19875598	0.019047469	0.08388426	-0.0055171903
FAM13B	-0.32397437	-0.25915724	-0.2746818	0.024445567	-0.10939651	0.16926807	0.10211174	-0.31848675	0.4398948	-0.14929692	0.5231162	0.24636357	0.2640911	0.30877146	0.029078037	0.08563937
FAM161A	-0.43574148	-0.18957055	0.21360704	0.12381292	0.26600483	0.186504	0.31763953	-0.21498276	0.055052355	-0.30130506	0.68499625	-0.059459478	0.21426582	0.08755906	-0.34919629	0.26183727
FAM20A	-0.4462981	-0.32415414	0.12088471	0.04535612	0.087295644	0.17835195	-0.14424188	-0.4861997	0.6329708	-0.2550274	0.36245242	0.10538034	0.096584626	-0.09140493	0.07312684	0.803911
FAM20B	-0.048285123	-0.098522775	0.027444303	-0.027088797	-0.25456452	-0.2660781	-0.17578591	-0.16924573	-0.1673738	0.22312148	0.11095026	0.024346694	-0.18575199	-0.106832616	0.3015549	0.10958594
FAM20C	0.0026106548	-0.17506602	0.20331094	0.1298173	0.028099215	-0.019176695	-0.0013294959	-0.05507533	0.16362688	0.16503724	0.07513422	-0.13912305	0.24482566	0.20774852	0.0459148	0.046080597
FAM220A	0.13071594	-0.25241816	-0.13994014	0.15116335	-0.15405542	-0.29084262	0.03891086	-0.111121245	-0.20848173	0.13349997	0.16539074	0.18983659	0.04215137	0.11153662	-0.069518685	0.45900795
FAM3C	-0.2947679	-0.011157194	-0.10285384	0.29464284	0.31968945	0.18506835	0.1128356	-0.28638723	0.29683945	0.019452395	0.6774722	0.047618862	0.1264212	0.22469665	-0.3394117	0.23066148
FAM83D	-0.0625749	-0.19848485	-0.16242146	0.24781576	0.06007432	0.023764182	0.01988992	0.15258828	0.20469171	-0.16566278	0.17780694	0.22124918	0.16085123	-0.07644764	0.023839314	0.13025898
FAM8A1	-0.24837953	-0.06683398	-0.0096716145	0.19225234	-0.06318564	-0.2937346	0.02343985	-0.035780054	0.015906597	0.08033369	0.44790345	0.030925557	-0.058941368	-0.4088467	-0.40356332	0.23115177
FAM98B	0.04604946	0.080586605	-0.23748568	-0.06878991	-0.29339233	-0.013529807	-0.1638085	0.36563534	0.24114414	-0.15454566	0.24039702	0.057684373	-0.25936344	0.20482923	0.23103802	-0.25074306
FAM9A	-0.23147917	-0.10328938	0.100803144	-0.0451333	0.02586579	0.31443152	0.24561243	-0.21400149	-0.07725845	-0.20799698	0.22884172	-0.05646603	-0.23949403	-0.33256075	0.049083874	0.22091113
FAN1	-0.24261253	-0.012457508	0.25242156	0.4362996	0.021185825	-0.19380641	0.20670058	0.085801914	0.2828381	-0.055306353	0.23255573	-0.19919328	-0.42777067	0.11627617	0.055314332	0.17019558
FANCA	-0.17799303	-0.29862943	0.29362625	-0.00788871	0.18989646	0.058904033	0.13404346	-0.06576292	0.68078387	-0.050814178	-0.4390264	-0.2629919	0.014910569	-0.32089534	0.061107498	-0.07786593
FANCC	-0.022197975	-0.14154886	-0.014322465	0.1429269	-0.28133568	-0.09002002	0.074740544	-0.03831277	0.25978404	0.031081611	0.03992477	0.15007608	-0.1258175	0.36427727	0.13030547	0.08964132
FANCD2	-0.55021113	-0.47537974	0.2199287	0.43068868	0.6698607	-0.103317715	0.33590525	-0.5841113	0.21948457	-0.108578146	0.9391187	0.09463053	0.1572555	0.086314686	-0.117571875	0.6168364
FANCE	-0.143117	0.10871746	0.01756095	-0.050304744	-0.31265348	-0.05149286	0.14119284	0.011215469	0.07198639	-0.12559706	0.11822837	-0.3410283	-0.066352464	-0.027021693	-0.025563085	0.46831036
FANCF	0.025131501	0.20125237	0.19400273	0.6696781	-0.10382435	-0.19765678	0.32947797	-0.0011221005	-0.29651216	0.06958996	0.19119592	-0.11823747	0.23775236	-0.08466035	-0.36720437	0.15536222
FANCG	-0.18229933	-0.14843096	0.009503659	0.22794902	0.16047959	-0.32888258	0.011899932	-0.014972187	-0.066982076	0.031787377	0.12976119	-0.2465977	0.00591687	-0.02793588	-0.24697036	-0.072740436
FANCI	-0.20238401	-0.17760177	-0.28158578	-0.07020023	-0.032517646	-0.044328045	-0.008152446	-0.19727595	0.011870342	0.2584859	-0.098953284	0.145806	0.1174206	0.06962226	0.10241979	0.16262987
FANCL	-0.27860892	-0.31429088	0.40076032	-0.16264537	-0.009336636	-0.10828908	-0.24405423	-0.0027027035	0.33771333	-0.17425036	0.8649213	0.20729694	-0.08721351	0.27876353	0.21507697	0.61193514
FANCM	0.22657731	-0.100351706	0.26928025	-0.089777336	0.20516433	0.037032377	-0.10206945	0.092474304	0.05498475	-0.3685247	-0.045632392	0.08940091	0.16570024	0.12672901	0.1851738	0.14915103
FAR1	-0.085636824	-0.27523506	-0.32962662	0.3131125	0.60123897	-0.16982482	0.10258786	-0.10174534	-0.04214619	-0.14803956	0.89933807	0.35088697	-0.17605269	0.29387996	-0.18616937	0.55946213
FAR2	-0.28457755	-0.11561976	-0.3482085	0.21254076	0.27100962	-0.34813496	0.22294281	-0.03900511	0.531835	0.043526616	0.890114	-0.59671783	-0.116853125	0.2606481	-0.16485567	0.19533068
FARP1	-0.31177524	-0.4345732	-0.028452832	0.37383127	0.24841182	-0.06442543	0.25495577	0.11155274	0.16861072	0.39465415	0.6750736	0.10771296	-0.09535767	-0.30617052	-0.26564494	0.3211294
FARP2	-0.100169905	0.3379312	0.1574829	-0.3043468	0.36543643	-0.567412	0.029633485	-0.12637421	-0.048000347	0.21172427	0.03445272	0.39465028	0.2698307	-0.0024460934	-0.12310936	0.29101917
FARS2	-0.03990212	-0.18321334	-0.16418318	0.22608204	0.72672737	-0.23813926	0.5734947	-0.4697481	0.38868573	-0.10961282	0.6624307	-0.07146845	-0.16317649	-0.025318211	0.046021618	-0.18126442
FARSA	-0.4009106	-0.33051464	0.07294493	0.2553442	0.29269022	-0.35772657	-0.5493897	-0.110948615	-0.20054902	0.13194737	0.7684076	-0.15031454	-0.2318447	0.40293208	-0.34947625	0.15360492
FARSB	0.0047171037	-0.06779688	0.044348802	0.12687235	0.041547358	0.058519647	0.18862854	-0.44733542	0.16551073	-0.03000403	-0.13659674	-0.22478618	-0.2843839	-0.017246226	-0.12960437	0.0029458809
FAS	-0.03121145	0.031242013	0.25187606	-0.09417858	-0.1850942	0.09976225	-0.07581383	-0.15580784	0.10835591	0.14255945	-0.13570863	-0.2549994	0.3201531	-0.049568158	0.037416875	0.0042649745
FASLG	0.17937985	-0.027655577	0.10921203	-0.16946615	-0.02536293	0.32201287	-0.050242867	0.09302377	0.15293178	0.037700333	-0.13606362	-0.0053486386	0.19505969	-0.11416054	0.13396557	-0.18091099
FASN	0.2696535	-0.008687877	0.16672553	-0.01470428	-0.16710551	-0.174314	-0.14424963	-0.38881943	0.01788365	-0.048274223	0.23811038	-0.048580885	0.07319264	-0.08142121	-0.6052756	0.028675532
FASTK	0.42348224	0.25338107	0.13918865	0.1271034	0.10245324	-0.10863109	-0.3956949	-0.19569646	0.0063399547	0.07184658	0.048427463	0.02014595	-0.122370675	-0.0834549	-0.021187708	-0.114314616
FASTKD2	0.06380154	0.26184356	0.056307506	-0.112676606	0.23415391	0.23442031	0.003450986	0.20405033	0.0038883244	-0.086089805	-0.030927554	-0.032946635	0.05011352	-0.17094092	0.101572044	0.014246708
FAT1	-0.42057016	0.04230622	0.049846854	0.19422518	-0.13740347	-0.009653743	0.30122697	-0.1558647	-0.01436377	0.06487753	-0.21248762	-0.24713048	-0.006999222	0.35723093	-0.054673836	-0.16678004
FAT4	0.11308889	0.04776849	0.3355129	-0.29173687	-0.26091075	-0.13212201	0.81130856	0.051181775	-0.12561737	0.0026995295	-0.058170784	-0.36903533	0.024339462	0.29332682	-0.13574688	0.08311153
FBF1	-0.047454357	0.13648276	0.1830803	-0.026533896	0.17216943	0.029202607	-0.41417903	-0.23365232	0.21202442	0.28706372	-0.052032936	0.073709354	0.22650363	-0.06402496	-0.13563406	0.04184819
FBH1	0.036733042	-0.09562011	-0.080159105	0.302104	-0.35183698	-0.064647615	0.28444988	-0.0050602704	-0.32486078	0.4404668	0.034733884	-0.14007784	0.15646422	-0.26839784	-0.071467355	-0.053312007
FBL	0.080916375	-0.19320583	0.50286907	0.100315385	-0.33224913	-0.060666427	0.05872412	0.05643425	0.0738389	-0.07734367	-0.20543724	-0.27667683	0.15488859	0.0870481	-0.027588824	0.142012
FBLIM1	-0.08577404	0.13635388	0.042915735	-0.24426457	0.16476598	0.12385359	-0.078719124	0.0300327	0.114556946	0.047678567	-0.3670879	0.20574293	0.22674176	0.06599632	0.14948425	0.15532057
FBLL1	-0.10440254	0.078691065	0.09727999	0.0613764	-0.06486141	-0.016847538	-0.064171456	-0.080250174	0.10581735	-0.1585418	-0.08945368	-0.22089337	0.07717161	-0.12626472	0.17169026	-0.13096288
FBLN1	0.082294166	0.15018173	0.00884961	-0.2325041	-0.05433587	0.32475206	-0.0045756698	0.016899796	0.019093154	0.08292912	-0.069118865	-0.086654	0.26744103	-0.094961576	0.0074170735	0.19568323
FBLN2	-0.13170655	0.27026984	-0.19745547	0.12299969	0.19475996	0.017354876	-0.09461547	-0.0024254473	0.08911043	0.13748182	-0.027601134	-0.1260682	-0.08174008	-0.18297008	-0.007973227	0.026334878
FBLN5	0.1969279	0.0211033	0.15047197	-0.42607474	-0.15386602	0.1433798	-0.335167	-0.028540874	-0.17894015	0.13538471	-0.0745953	0.19163525	-0.32628003	-0.18182263	0.04732713	-0.119415745
FBN1	0.05290105	-0.00840587	-0.19236165	-0.24746703	-0.1864906	0.061394915	0.10718358	-0.35032958	-0.08848931	-0.17758316	0.15753765	0.09193535	-0.30424437	-0.0898432	0.09871326	0.040855274
FBN2	0.36291447	-0.07429048	0.26603085	-0.16801824	-0.2818415	-0.24823892	-0.116096064	-0.4424669	0.25575897	0.1753515	0.08787936	-0.120284915	0.1029885	0.4289617	0.06497302	-0.1778134
FBN3	-0.22886826	0.01446174	-0.089022376	-0.0959521	-0.009055151	0.07844055	0.11652859	-0.095726825	0.04745151	0.029961921	-0.16621155	-0.29456532	-0.083517656	-0.3695911	-0.07711656	-0.44078472
FBP1	0.021466766	0.03224241	-0.037475895	0.30361298	-0.16594464	-0.381919	0.22176078	0.09661132	-0.24961671	0.043238696	0.13314518	0.292282	0.44482562	0.109991185	0.12266169	-0.04209015
FBP2	0.00044787923	0.16566019	-0.1726158	-0.08720314	-0.06711674	-0.11985696	0.056755155	0.13162768	0.09202967	-0.33404553	0.06504231	-0.053910084	0.22608133	0.16267365	0.11569853	0.060950197
FBXL12	-0.023388589	-0.031170767	0.28506956	0.06652625	0.1707639	0.2911637	0.02104131	-0.008470152	0.0010769219	0.06482361	-0.1226698	-0.100181796	-0.16004536	-0.073999114	-0.10799038	-0.25378147
FBXL14	0.23641053	0.04814467	0.11921085	-0.39332178	0.04233379	0.07313791	0.031291552	-0.14443776	-0.15940166	0.119116046	-0.30593756	-0.101511106	0.016554104	-0.07379589	0.023287235	-0.046654284
FBXL2	-0.18056878	0.095861845	-0.14924496	-0.08040622	0.38830474	-0.7477156	0.0073741465	0.09576635	-0.23082738	-0.018763807	-0.32571778	-0.20202838	-0.15840462	0.035052728	-0.009510223	0.06427719
FBXL20	0.064823985	-0.065865315	0.511223	0.21526547	-0.055550206	0.0314706	-0.025559433	-0.45500082	-0.23522758	-0.10809724	-0.10099382	-0.17151171	0.074849196	-0.35100678	0.07208415	-0.021964867
FBXL3	-0.07947945	0.22213021	0.06493672	-0.11769577	0.0700998	0.0007813661	-0.05458384	0.07825737	-0.30203635	-0.07096769	0.022643507	-0.02658093	-0.15258913	-0.12872061	-0.21990739	-0.013009043
FBXL4	-0.16238481	-0.14174289	-0.032520507	0.22476557	-0.041300178	0.17038755	-0.001465865	-0.062144443	0.10557561	0.09159622	0.11548292	0.21363623	-0.13469635	0.17758526	0.19529715	-0.14320415
FBXL5	-0.10717433	-0.12005065	0.025853585	-0.20426983	-0.05588785	0.33217877	-0.368359	-0.21829906	-0.0680713	-0.20937875	0.025028242	0.15434211	0.07551691	0.2324358	-0.1576758	0.016559333
FBXL7	-0.05888724	-0.27766111	-0.1562122	-0.005555504	-0.21818069	-0.057696555	-0.2749729	0.44804004	0.06520928	-0.012171473	-0.18466905	-0.1137647	0.06417597	-0.19822818	-0.09304925	-0.06483161
FBXO10	0.09578445	0.49227142	0.15204173	0.27514654	-0.09962707	0.2028217	0.6278976	-0.0110373795	-0.1531137	-0.17942113	0.043569487	0.18024592	-0.11047325	-0.36004066	0.057658404	0.13375078
FBXO11	0.17312719	0.2246401	0.15607782	0.22839446	-0.052983508	0.048371535	0.05758527	-0.14158721	0.45129204	0.22469911	-0.31971902	0.358786	-0.12755778	-0.012076013	-0.17726387	-0.13380617
FBXO15	0.31877968	-0.19715206	-0.26061612	0.09400123	-0.094690844	-0.06934257	0.18840602	-0.21905172	0.19137758	0.046080444	-0.051456794	-0.16419064	-0.020311685	-0.12338093	-0.01611542	-0.034244653
FBXO17	-0.23620106	-0.19883244	0.2008894	-0.09340644	-0.29784012	0.06202175	0.22322235	0.2229293	0.1414678	0.08130408	-0.12396447	-0.12621994	0.2380993	0.2008016	-0.773474	-0.13869993
FBXO2	-0.13031983	0.020091472	-0.04538004	-0.042711373	-0.0034357617	0.0057360223	-0.39346367	0.05387554	0.030983618	0.35334417	0.18189245	-0.290401	0.09227147	0.0031428528	0.08881534	-0.15183488
FBXO21	-0.011298634	0.21649167	-0.21541514	-0.18729775	0.051485587	0.0061801877	0.06553227	0.047631405	-0.045370787	-0.074373916	-0.2243525	-0.260484	-0.15833224	-0.120310344	0.24353689	-0.12548812
FBXO22	0.007040875	0.0026832034	0.20307553	-0.42594066	0.069437444	0.21852393	0.104995124	0.11549345	0.02342346	-0.35352096	-0.08285807	-0.14974177	-0.25728288	0.03649772	0.19583392	0.0060261493
FBXO25	-0.124773994	-0.20381205	-0.16307873	0.28404856	0.014544649	0.38000274	0.37642723	-0.08492829	0.0646103	0.111057036	0.57782173	-0.17846875	-0.29070684	0.029537953	0.13968575	-0.09328096
FBXO27	0.042299557	-0.10434052	-0.16066511	-0.3354443	-0.0893126	0.08467346	0.15066734	0.054170895	0.103878	-0.032826573	-0.05064439	-0.15534298	0.32841486	-0.25145248	-0.25451073	0.051796094
FBXO3	0.19715138	0.25977212	-0.23570703	0.15132569	-0.058746703	0.111845456	-0.011538029	-0.30073828	0.04614444	0.04132274	-0.056298804	-0.028437858	0.059216823	0.15092108	0.0007322862	0.001265042
FBXO31	0.64610624	0.3200081	-0.047399573	-0.0029851631	-0.19555652	0.011152717	0.30795652	0.23288213	0.045840397	-0.15734798	0.3243692	-0.041857366	-0.10870246	0.15408817	-0.09832378	-0.06545788
FBXO38	0.14473444	0.27904156	-0.08581099	0.21089484	-0.055099603	0.024152827	-0.077981874	0.16099757	0.09633081	-0.043837234	-0.06633691	-0.06431531	-0.05808799	0.100313604	0.016480902	0.17897512
FBXO4	0.10794541	0.19867092	-0.1289181	0.17114575	-0.2077172	-0.07973689	0.074875705	0.23413654	0.29839042	-0.023932472	-0.15083998	-0.04035413	-0.07053981	0.04901805	0.073029056	-0.01677077
FBXO40	-0.15110378	0.011465843	0.14336243	0.058705606	-0.24742618	-0.004509241	0.057430778	0.15204298	-0.028164217	0.08024808	0.041971084	-0.22320424	-0.102032825	0.37829962	-0.19768374	-0.12350015
FBXO44	0.02920704	0.17768827	-0.09164723	0.25894317	-0.054774128	-0.12196101	-0.16643909	-0.13701586	-0.0765758	0.05872115	0.2556009	-0.22450289	0.1182857	0.32221505	-0.018529408	0.12444409
FBXO45	0.0027962408	-0.012533561	-0.1917023	0.24291499	-0.78368616	0.07372862	-0.2554908	0.19503821	-0.06171885	0.09970082	0.035966504	-0.12732257	0.09638022	0.105277956	0.06887218	0.3410698
FBXO5	-0.1601043	0.03311501	-0.13420455	0.014734204	-0.032838468	0.023521049	-0.18860696	-0.15287082	-0.16723311	-0.2529197	-0.18591316	-0.14585353	0.015396117	-0.060116116	-0.12760627	0.06356512
FBXO6	-0.07314268	0.1672081	-0.01858955	0.035902806	-0.070149586	0.21295938	-0.1165378	0.2741391	-0.06546776	-0.0985448	0.24052988	-0.028684944	0.324933	-0.18218192	0.27570948	0.018426722
FBXO7	-0.01843968	0.16244994	0.15650673	0.20358437	-0.073459044	-0.025930395	-0.044467896	0.0793442	-0.03813977	-0.3493408	0.06976613	-0.0569404	0.15665783	0.14852582	0.31808597	-0.06011728
FBXO8	-0.01903977	0.025316387	0.02134901	-0.028303843	0.074321516	0.121763535	-0.056494303	0.04248528	0.047609188	0.2833009	-0.34479442	0.109187394	0.06062091	0.16498575	-0.060400948	-0.14006531
FBXO9	0.07383098	0.043886643	0.03618139	-0.06986936	-0.07228114	0.19633055	-0.08527488	-0.03658809	0.2146382	0.037464645	-0.03845094	-0.022689113	-0.00048032778	0.049893938	0.11888578	-0.13218267
FBXW11	0.0013907299	0.33967763	0.15429737	-0.2754162	-0.06826731	-0.14041029	-0.11467097	-0.19216917	0.17005287	-0.10805846	0.12544455	-0.2299252	0.21180294	0.0810055	-0.31204358	-0.08594914
FBXW2	-0.15191185	0.07062626	0.038027268	-0.46698064	0.2966514	-0.008126822	0.23520325	-0.031553183	-0.05404915	-0.06712365	-0.51958394	-0.20418958	0.10246549	0.10189279	0.16994654	0.09895746
FBXW4	-0.32676524	0.28866118	-0.2621224	-0.40053812	0.025277998	-0.04875661	-0.10424452	0.09594662	0.09235053	0.008477702	0.238248	0.20675957	-0.015631836	-0.19693737	-0.18718486	-0.20764486
FBXW5	0.2131227	0.1618058	0.054540053	-0.063976444	0.122901246	0.29103595	-0.1469148	-0.080420025	0.02914843	0.1409528	-0.05845086	-0.36478406	-0.0432841	-0.2929135	0.015835302	0.100147486
FBXW7	-0.08287096	0.07957902	0.28436157	-0.1730295	0.0752344	0.2950234	0.0698154	-0.17324276	-0.33047482	-0.06938683	0.23898506	-0.15534627	-0.0064036204	-0.53061444	0.2617724	0.21952398
FBXW8	-0.014354634	-0.0326845	-0.017867297	-0.12706557	-0.21934912	0.1945937	-0.26407003	-0.04632145	0.028022477	-0.18130466	-0.163384	0.31714183	-0.20297152	-0.11250572	-0.0994809	0.015692048
FCAR	0.15506986	0.07189427	0.1346678	-0.38829175	-0.013036406	0.2522203	-0.4985932	0.061427966	0.24096914	-0.49603173	0.13778915	0.33248737	-0.14723118	0.062254623	0.28161937	-0.13466573
FCER1A	-0.124074265	-0.06294526	0.20487177	-0.102484554	-0.11629126	0.24041365	-0.3096677	0.08454123	0.04802911	0.1164818	0.1665327	-0.26893815	-0.30597773	-0.013166772	-0.11874661	-0.18014738
FCER1G	-0.53194696	-0.48685262	-0.061807506	0.31465015	-0.3600287	0.14399756	-0.10547348	0.05761757	0.1235652	0.1286502	0.064639345	-0.3523593	-0.08793694	-0.2477059	0.23221533	0.6005676
FCER2	-0.16740572	-0.055262648	-0.07698923	-0.088735424	0.15786453	-0.0465302	-0.11327733	0.38710883	-0.16593447	-0.124564126	-0.24863152	-0.10036323	-0.056419816	0.048328597	-0.15493952	0.095824674
FCF1	-0.22210665	0.04242933	-0.17620984	0.22395433	0.118013635	0.083913475	0.28501102	0.19393137	-0.041486274	-0.16400884	0.22524916	0.21724099	0.21938924	-0.020034287	0.087899804	0.45197213
FCGR1A	-0.12886862	-0.30252022	-0.36249784	0.09131242	-0.1924223	0.02770137	-0.11895257	0.030939635	0.33113322	0.189119	-0.19720103	-0.21583952	0.3976713	0.5244858	-0.16679482	0.1856978
FCGR2A	0.03438919	0.29266918	0.17107056	-0.10804916	-0.08906901	0.09945418	0.2550812	0.008020453	-0.16717462	0.13395469	0.06122204	0.23706618	-0.18591215	-0.1383624	0.03769764	-0.05455333
FCGR2B	0.21286517	-0.04800169	-0.14569528	-0.20087802	-0.10106416	0.1163426	0.23047043	-0.13630414	0.09235761	-0.46038473	0.0076028383	0.13744837	0.21980366	0.099654704	-0.11224811	0.2141592
FCGRT	-0.18931362	0.005426286	0.05792645	-0.16527025	-0.05403778	0.130439	-0.12215526	-0.1592666	-0.07330892	0.08870191	-0.0055613155	-0.004774457	-0.109917685	-0.00019134347	-0.32000324	-0.355515
FCN1	-0.086502075	0.30224934	-0.14107321	-0.18843946	0.14577526	0.09950088	0.15944092	0.30544287	-0.096867144	-0.10128873	0.07818754	0.06113403	-0.32258928	0.042003624	-0.2400527	-0.17308445
FCN2	0.08059619	0.22578748	-0.0820068	-0.038403027	0.042545483	0.008402769	0.07605648	0.021658074	0.15010175	-0.12800895	-0.051849503	0.015941545	-0.06257679	-0.0127206175	0.1017486	-0.16120471
FCN3	-0.15048893	0.15533845	0.14806585	-0.3335367	0.2275178	-0.25842303	0.18011323	0.0050680186	0.0725084	0.025897417	-0.3706026	-0.00462906	-0.06321446	0.064604186	0.23587199	0.023607455
FDPS	0.30871633	0.12576091	0.19687052	0.06719055	-0.29141292	0.03206248	0.25488448	0.15347052	-0.22815439	-0.2440638	-0.037489533	-0.14036548	-0.045810755	0.046665452	-0.22480467	0.048260335
FDX1	-0.13703556	0.04565061	-0.08380339	-0.011793994	0.23827569	0.11863865	0.28973842	-0.027430063	0.2171174	-0.2066676	-0.025568923	-0.07559572	0.22964396	-0.2225284	0.010571433	-0.1244266
FDX2	-0.0774132	-0.2838916	0.07978902	0.16575618	0.17510867	0.1046593	0.16495551	-0.0071574636	-0.051669557	-0.19312714	-0.021728411	-0.066794224	-0.019517437	-0.14786793	-0.07722308	-0.07756563
